eBird_count,eBird_code,State,County,PerCapitaIncome,Population,Region,Subregion,logcheck,logGDP,logpop,RDistance,RDistance_Deviation
1740,US-MS-141,Mississippi,Tishomingo,18338,19582,South,East South Central,7.461640392208575,9.816730688609846,9.882366055914016,-0.6394243177181824,-1.0979593988629488
1367,US-MS-143,Mississippi,Tunica,15549,10660,South,East South Central,7.220373836723949,9.651751606857816,9.274253697719836,-0.8796120400218664,-1.4595853312775668
66,US-MS-145,Mississippi,Union,19273,27338,South,East South Central,4.189654742026425,9.866460431699052,10.216032954712599,1.6117789015566046,2.2914455857753846
112,US-MS-147,Mississippi,Walthall,16850,15265,South,East South Central,4.718498871295094,9.732105935780508,9.633317905168978,0.9525244430445681,1.2988740006363193
1271,US-MS-149,Mississippi,Warren,22362,48389,South,East South Central,7.147559271189454,10.015118368707313,10.78702779414709,0.096877801847767675,0.010614919478934925
685,US-MS-151,Mississippi,Washington,16671,50578,South,East South Central,6.529418838262226,9.72142596194803,10.831271978121498,0.2673604803919518,0.26729314182009645
123,US-MS-153,Mississippi,Wayne,18928,20675,South,East South Central,4.812184355372417,9.848397586218168,9.936680519891892,1.0984509457957392,1.5185805165034176
171,US-MS-155,Mississippi,Webster,18728,10129,South,East South Central,5.14166355650266,9.837775009170747,9.223157875686796,0.5954849380969572,0.7613163659363835
235,US-MS-157,Mississippi,Wilkinson,18717,9653,South,East South Central,5.459585514144159,9.837187480778896,9.175024026848615,0.3674485724390544,0.4179854805582552
317,US-MS-159,Mississippi,Winston,18501,19052,South,East South Central,5.75890177387728,9.825580063659602,9.854927361920751,0.44414551355413845,0.5334601708466434
351,US-MS-161,Mississippi,Yalobusha,18750,12554,South,East South Central,5.860786223465865,9.838949031398556,9.437794618877478,0.21725703155282847,0.19185753574557984
331,US-MS-163,Mississippi,Yazoo,14291,28122,South,East South Central,5.802118375377063,9.567385247481795,10.244307467150762,0.37205695524164084,0.4249238482313611
6722,US-TN-001,Tennessee,Anderson,24561,75263,South,East South Central,8.81314100828505,10.108915098044557,11.22874392516535,-0.6684390712620518,-1.1416439269622485
2151,US-TN-003,Tennessee,Bedford,19303,45339,South,East South Central,7.67368812926773,9.868015803227875,10.72192286823823,-0.3722211631130847,-0.6956591105658492
887,US-TN-005,Tennessee,Benton,18456,16398,South,East South Central,6.787844982309579,9.823144799853589,9.704914655156124,-0.27988772854660227,-0.5566421614566391
2190,US-TN-007,Tennessee,Bledsoe,15747,12853,South,East South Central,7.691656822810547,9.664405149920409,9.461332526110132,-1.0918736228342916,-1.7791657497274922
12514,US-TN-009,Tennessee,Blount,23788,123722,South,East South Central,9.43460329655831,10.076936530826485,11.725792392203424,-0.8557796730645139,-1.4237033892701265
2445,US-TN-011,Tennessee,Bradley,21649,100070,South,East South Central,7.801800401908973,9.98271454298743,11.513625220084501,-0.0335958067019245,-0.18582576406119372
2772,US-TN-013,Tennessee,Campbell,16812,40553,South,East South Central,7.927324360309794,9.729848196125007,10.610365039544332,-0.6855811645822208,-1.1674530125432623
408,US-TN-015,Tennessee,Cannon,20566,13790,South,East South Central,6.0112671744041615,9.931394505789136,9.531698970787348,0.22968982973998447,0.21057632034385532
382,US-TN-017,Tennessee,Carroll,18330,28525,South,East South Central,5.945420608606575,9.816294340833752,10.258536174730276,0.4802636753555573,0.5878395696488269
7948,US-TN-019,Tennessee,Carter,19018,57438,South,East South Central,8.980675603671708,9.85314117809939,10.958461384174408,-1.0913317665996953,-1.7783499325650196
1171,US-TN-021,Tennessee,Cheatham,23459,39213,South,East South Central,7.065613363597717,10.063009495553013,10.576763603453662,0.09843720996061085,0.01296275977407221
173,US-TN-023,Tennessee,Chester,18817,17151,South,East South Central,5.153291594497779,9.842515995544645,9.749811759932081,0.8030822518923298,1.073874274592109
316,US-TN-025,Tennessee,Claiborne,18583,31915,South,East South Central,5.755742213586912,9.830002463273651,10.370831397690157,0.6546392524112777,0.8503789286064964
744,US-TN-027,Tennessee,Clay,16867,7816,South,East South Central,6.612041034833092,9.733114329258015,8.96392819372262,-0.5583486501821572,-0.9758921108781666
2599,US-TN-029,Tennessee,Cocke,17476,35596,South,East South Central,7.8628820346414905,9.768583790071327,10.479988550976753,-0.6709184876210765,-1.145376928982821
2409,US-TN-031,Tennessee,Coffee,20357,53011,South,East South Central,7.786967002614872,9.921180112067047,10.878254718169137,-0.3350105565904025,-0.6396349301855351
423,US-TN-033,Tennessee,Crockett,18664,14576,South,East South Central,6.0473721790462776,9.834351813701266,9.58713161949974,0.15550793984573502,0.09888828381978766
5016,US-TN-035,Tennessee,Cumberland,21141,56589,South,East South Central,8.520388082312756,9.958969561995133,10.943569899013834,-0.7305507851462054,-1.23515914177755
35064,US-TN-037,Tennessee,Davidson,28467,638395,South,East South Central,10.464930242098646,10.256500800641868,13.366712493006865,-0.6238850235343717,-1.0745634829752058
502,US-TN-039,Tennessee,Decatur,25368,11695,South,East South Central,6.218600119691729,10.141243816218184,9.36691667901828,0.18482731884724926,0.14303145511742202
2566,US-TN-041,Tennessee,DeKalb,21606,18875,South,East South Central,7.850103545175582,9.98072633287693,9.845593574117226,-0.7780130423144282,-1.3066181773949495
1504,US-TN-043,Tennessee,Dickson,21547,49926,South,East South Central,7.315883504509785,9.977991874704234,10.818297188128485,-0.02372812477747012,-0.1709690110078885
3346,US-TN-045,Tennessee,Dyer,21208,38239,South,East South Central,8.11552088154677,9.962133747968862,10.55161121619579,-0.6470375130112961,-1.1094218034360097
1712,US-TN-047,Tennessee,Fayette,28201,38502,South,East South Central,7.445417556701687,10.247112717290387,10.55846546697857,-0.002802221254773081,-0.13946303184944597
512,US-TN-049,Tennessee,Fentress,16454,17943,South,East South Central,6.238324625039508,9.708323887728875,9.794955345712667,0.02264852126028806,-0.10114446833429422
2291,US-TN-051,Tennessee,Franklin,22398,40985,South,East South Central,7.736743682453495,10.016726948142638,10.620961425087131,-0.33794877347775504,-0.6440587009400693
2749,US-TN-053,Tennessee,Gibson,20402,49664,South,East South Central,7.918992488165245,9.923388214242465,10.813035603542891,-0.44255153748337744,-0.8015483165785088
525,US-TN-055,Tennessee,Giles,19998,29214,South,East South Central,6.263398262591624,9.903387547535795,10.282403325410757,0.356825228977094,0.40199100570356266
811,US-TN-057,Tennessee,Grainger,17933,22653,South,East South Central,6.698268054115413,9.794397869948424,10.028047572471536,-0.10760998995886685,-0.29726130196248984
2691,US-TN-059,Tennessee,Greene,19801,68679,South,East South Central,7.897668150726906,9.893487720457795,11.137198754625853,-0.31693441432483677,-0.6124195432434014
574,US-TN-061,Tennessee,Grundy,15683,13657,South,East South Central,6.352629396319567,9.660332602134424,9.522007489678424,-0.2018711743673934,-0.4391806655973263
3103,US-TN-063,Tennessee,Hamblen,21261,62721,South,East South Central,8.04012466444838,9.964629687478366,11.046451598774738,-0.38622177584393064,-0.7167383921569652
24651,US-TN-065,Tennessee,Hamilton,27229,340973,South,East South Central,10.112572746599298,10.212037860792206,12.73955857424521,-0.7170103020536903,-1.2147726300245303
97,US-TN-067,Tennessee,Hancock,14326,6737,South,East South Central,4.574710978503383,9.569831347174397,8.81537000096066,0.6008484117892314,0.7693915962451903
436,US-TN-069,Tennessee,Hardeman,14975,26897,South,East South Central,6.077642243349034,9.61413742298365,10.199770035207079,0.21664823925713583,0.19094093984523516
1964,US-TN-071,Tennessee,Hardin,20127,26011,South,East South Central,7.582738488914411,9.909817476230998,10.16627480445489,-0.5204819557734086,-0.9188801264949287
3629,US-TN-073,Tennessee,Hawkins,20662,56759,South,East South Central,8.19671240721307,9.936051543409391,10.946569513077906,-0.5475408087863943,-0.9596198564737953
1253,US-TN-075,Tennessee,Haywood,18714,18531,South,East South Central,7.133295954896068,9.837027185835858,9.82720028436401,-0.43794324402352375,-0.7946100834195601
748,US-TN-077,Tennessee,Henderson,20449,27934,South,East South Central,6.617402977974478,9.925689260519814,10.237599863865716,0.13240426315899753,0.06410345575316517
5325,US-TN-079,Tennessee,Henry,22239,32293,South,East South Central,8.580167990577626,10.00960278332483,10.382605767457697,-0.9762790821806681,-1.6051269473067207
608,US-TN-081,Tennessee,Hickman,18383,24428,South,East South Central,6.410174881966167,9.819181603482871,10.103485294343026,0.12579043703814913,0.054145698483807556
255,US-TN-083,Tennessee,Houston,18539,8375,South,East South Central,5.541263545158426,9.827631900232593,9.033006356693267,0.24711603774476984,0.23681316816330328
5406,US-TN-085,Tennessee,Humphreys,22183,18392,South,East South Central,8.595264726836392,10.007081508746234,9.819671066443018,-1.246519417044802,-2.0120000053214016
412,US-TN-087,Tennessee,Jackson,18387,11527,South,East South Central,6.021023349349527,9.819399172153842,9.352447388601012,0.06244703283821786,-0.0412239456695848
1749,US-TN-089,Tennessee,Jefferson,20619,51759,South,East South Central,7.466799475018602,9.933968259789715,10.854353609049973,-0.13684162903977692,-0.3412723722922057
1266,US-TN-091,Tennessee,Johnson,16470,18158,South,East South Central,7.143617602704121,9.709295823171686,9.806866513931702,-0.5514832903746443,-0.9655556452256271
36899,US-TN-093,Tennessee,Knox,28136,436983,South,East South Central,10.515939729390396,10.244805174153818,12.98764957171921,-0.8202478994341464,-1.3702068547837352
7354,US-TN-095,Tennessee,Lake,12042,7773,South,East South Central,8.902999661861218,9.396155818024393,8.958411469230219,-2.323204642106867,-3.6330541320507597
1016,US-TN-097,Tennessee,Lauderdale,15758,27794,South,East South Central,6.923628628138427,9.665103451805633,10.232575449046527,-0.2651172676125279,-0.5344037986617046
973,US-TN-099,Tennessee,Lawrence,19136,41927,South,East South Central,6.880384082186005,9.859326656750358,10.64368528978735,0.08234728999332651,-0.011262176683291972
4128,US-TN-101,Tennessee,Lewis,17751,12049,South,East South Central,8.325548307161398,9.784197131344804,9.396736947923277,-1.4415877156135626,-2.305694265285576
2135,US-TN-103,Tennessee,Lincoln,21811,33411,South,East South Central,7.666221925662725,9.990169708671852,10.41664046606121,-0.40226598920389234,-0.7408945128799862
2108,US-TN-105,Tennessee,Loudon,27045,49188,South,East South Central,7.653494909661253,10.205257424305527,10.803404970292338,-0.06087734408315428,-0.2269007669737808
117,US-TN-111,Tennessee,Macon,17009,22416,South,East South Central,4.762173934797756,9.741497894714092,10.017530268576788,1.0786348428860482,1.4887454499029666
2289,US-TN-113,Tennessee,Madison,23283,98261,South,East South Central,7.735870319952567,10.055478759522249,11.495382482752067,0.05686120882193116,-0.049633945976093656
3033,US-TN-115,Tennessee,Marion,21399,28214,South,East South Central,8.017307507688582,9.971099470946148,10.247573587634447,-0.7120069499774729,-1.2072395977678978
556,US-TN-117,Tennessee,Marshall,20739,30818,South,East South Central,6.320768294250582,9.939771264613375,10.335854213841799,0.3705767234825122,0.4226952156228724
1862,US-TN-119,Tennessee,Maury,22766,81821,South,East South Central,7.529406457837013,10.033023473885162,11.312289213359325,0.09045695957881182,9.477181327204978e-4
1111,US-TN-107,Tennessee,McMinn,19744,52338,South,East South Central,7.01301578963963,9.890604926705114,10.865477963661274,0.11447121332440018,0.037103508356709065
656,US-TN-109,Tennessee,McNairy,18428,26066,South,East South Central,6.486160788944089,9.821626526055807,10.168387062090664,0.10621513707586629,0.024673184096889664
3000,US-TN-121,Tennessee,Meigs,19403,11706,South,East South Central,8.006367567650246,9.873182972271273,9.367856809851165,-1.1801651964437476,-1.9120972847978162
1425,US-TN-123,Tennessee,Monroe,19643,44857,South,East South Central,7.261927092702751,9.885476319734277,10.71123493111663,-0.10700057521252732,-0.2963437689022712
15537,US-TN-125,Tennessee,Montgomery,22380,177640,South,East South Central,9.650979555092,10.015922981865916,12.087514309406039,-0.8791356083255464,-1.4588680171086277
493,US-TN-127,Tennessee,Moore,23307,6347,South,East South Central,6.20050917404269,10.056509023618531,8.75573753930647,-0.13683101267463468,-0.34125638832388877
1047,US-TN-129,Tennessee,Morgan,17747,21964,South,East South Central,6.953684210870537,9.783971766534565,9.997160028398763,-0.29116607243262377,-0.57362280303464
2183,US-TN-131,Tennessee,Obion,20900,31566,South,East South Central,7.688455356549944,9.947504437952903,10.359835870958863,-0.47396228840064974,-0.848840251317538
392,US-TN-133,Tennessee,Overton,18347,22109,South,East South Central,5.971261839790462,9.81722135237872,10.00374004442522,0.36243739352200244,0.41044066423294717
2468,US-TN-135,Tennessee,Perry,17214,7861,South,East South Central,7.811163385025279,9.75347828520942,8.969669103793757,-1.3299176864274092,-2.137564195855333
255,US-TN-137,Tennessee,Pickett,21942,5095,South,East South Central,5.541263545158426,9.996157887377436,8.536014945656826,0.15915599089127247,0.10438077880739831
5524,US-TN-139,Tennessee,Polk,20274,16723,South,East South Central,8.616857514529183,9.917094555942345,9.724540296381123,-1.3740208815012611,-2.2039658374050224
7275,US-TN-141,Tennessee,Putnam,20517,72702,South,East South Central,8.892199092039693,9.929009089766206,11.194124173459578,-0.8741223235677291,-1.4513200302356206
1438,US-TN-143,Tennessee,Rhea,18952,32080,South,East South Central,7.271008538280992,9.849664745838622,10.37598806198045,-0.28063634548387945,-0.5577692769285197
5302,US-TN-145,Tennessee,Roane,23936,53765,South,East South Central,8.57583938684897,10.083138880774204,10.892377976824626,-0.6894549444240129,-1.1732853641465046
933,US-TN-147,Tennessee,Robertson,23809,66623,South,East South Central,6.838405200847344,10.077818939438902,11.106805142255848,0.4662548547727293,0.5667479303397657
12708,US-TN-149,Tennessee,Rutherford,25077,269407,South,East South Central,9.449986995389407,10.129706370367266,12.50397852628824,-0.49419980090063853,-0.8793097909649802
1528,US-TN-151,Tennessee,Scott,17121,22154,South,East South Central,7.331714969726466,9.748061059204817,10.005773346076879,-0.5557541944982649,-0.9719859059864373
553,US-TN-153,Tennessee,Sequatchie,20899,14333,South,East South Central,6.315358001522335,9.947456589918252,9.570319849923216,0.061894846408658284,-0.042055315943389675
10780,US-TN-155,Tennessee,Sevier,22242,91295,South,East South Central,9.285447844462988,10.009737672378787,11.421851300570834,-0.9509902851857208,-1.567052208493139
27952,US-TN-157,Tennessee,Shelby,25549,932919,South,East South Central,10.238244032373839,10.148353455922653,13.746073659340434,-0.4313457104783573,-0.7846768562045113
1021,US-TN-159,Tennessee,Smith,21153,19134,South,East South Central,6.928537818164665,9.95953701838715,9.859222136238113,-0.1989428060766018,-0.43477172286097787
3401,US-TN-161,Tennessee,Stewart,21701,13313,South,East South Central,8.131824785007195,9.985113621416073,9.496496280431916,-1.1162213163878836,-1.8158235659514652
17171,US-TN-163,Tennessee,Sullivan,23850,156741,South,East South Central,9.750977193313803,10.079539496316487,11.962350040578848,-0.94127835219959,-1.5524299505859789
3080,US-TN-165,Tennessee,Sumner,27795,163724,South,East South Central,8.03268487596762,10.23261142738757,12.005937362264884,0.22523295670003293,0.20386606532637255
1296,US-TN-167,Tennessee,Tipton,23054,61298,South,East South Central,7.16703787691222,10.045594569160958,11.023502494964642,0.20536409187256327,0.17395156053678484
152,US-TN-169,Tennessee,Trousdale,20491,7843,South,East South Central,5.0238805208462765,9.927741044336832,8.967376693212666,0.63533818713856,0.8213193011663519
1497,US-TN-171,Tennessee,Unicoi,20152,18254,South,East South Central,7.311218384419629,9.911058818032446,9.812139513076822,-0.5015555143494029,-0.890384531626041
1033,US-TN-173,Tennessee,Union,17426,19177,South,East South Central,6.940222469119639,9.765718622791232,9.861466923273516,-0.35448060453366104,-0.6689489774403568
755,US-TN-175,Tennessee,Van Buren,19450,5562,South,East South Central,6.626717749249025,9.875602349046593,8.62371303479391,-0.6151654256946754,-1.0614352819630246
2904,US-TN-177,Tennessee,Warren,19531,39861,South,East South Central,7.973844375944687,9.879758225836891,10.593153681259418,-0.6048572898751989,-1.045915382813219
17710,US-TN-179,Tennessee,Washington,25355,123891,South,East South Central,9.781884730776879,10.14073122822912,11.727157425753695,-1.0132297920898252,-1.6607598281056242
300,US-TN-181,Tennessee,Wayne,17706,16996,South,East South Central,5.703782474656201,9.781658844170995,9.740733301234702,0.39949582129051403,0.46623572472593816
730,US-TN-183,Tennessee,Weakley,19547,34779,South,East South Central,6.593044534142437,9.880577100953023,10.45676903533851,0.20252954061743778,0.16968386845502326
1059,US-TN-185,Tennessee,White,18205,25986,South,East South Central,6.9650803456014065,9.809451560609533,10.165313210442681,-0.2076262992955669,-0.4478455648617524
6626,US-TN-187,Tennessee,Williamson,41292,188935,South,East South Central,8.798756582859841,10.62842405558548,12.14915831954542,0.14587729076529746,0.0843884067233729
5173,US-TN-189,Tennessee,Wilson,27864,116948,South,East South Central,8.551208070003515,10.235090812045836,11.669484670540744,-0.22135569790866066,-0.46851650727018473
45764,US-NJ-001,New Jersey,Atlantic,27391,274960,Northeast,Middle Atlantic,10.731253034820835,10.217969771265725,12.524380911523716,-0.5334503649385912,-0.5944272262700818
60045,US-NJ-003,New Jersey,Bergen,43347,912795,Northeast,Middle Atlantic,11.002849560094784,10.676992775661722,13.724266599863817,0.1536230600804872,1.0874623382883704
32020,US-NJ-005,New Jersey,Burlington,36835,449964,Northeast,Middle Atlantic,10.374115986550706,10.514203759116914,13.016922858546332,0.0794188342831734,0.9058175409929784
15753,US-NJ-007,New Jersey,Camden,30592,513512,Northeast,Middle Atlantic,9.66478610230597,10.328493815851127,13.149028677113726,0.3216422622465525,1.4987571613426827
185427,US-NJ-009,New Jersey,Cape May,32948,96684,Northeast,Middle Atlantic,12.130416552578678,10.402685840061139,11.479203207565197,-1.5079321110731811,-2.9798646773415673
19287,US-NJ-011,New Jersey,Cumberland,22524,157342,Northeast,Middle Atlantic,9.867186572809796,10.022336686374508,11.966177059128237,-0.4576172543672248,-0.4087950759443042
13815,US-NJ-013,New Jersey,Essex,32181,785853,Northeast,Middle Atlantic,9.533510237357516,10.37913149526554,13.574525031019617,0.5723245399329636,2.1124032310459486
25037,US-NJ-015,New Jersey,Gloucester,32600,289098,Northeast,Middle Atlantic,10.128110009729737,10.392067567354799,12.574521009959062,-0.057297209132289854,0.5711498353954245
17887,US-NJ-017,New Jersey,Hudson,32641,644605,Northeast,Middle Atlantic,9.791829470993246,10.393324445863634,13.376393005081763,0.39044655435818604,1.6671834411048123
46644,US-NJ-019,New Jersey,Hunterdon,50349,127047,Northeast,Middle Atlantic,10.750299580640224,10.826734036976289,11.75231237571864,-0.3125351090661627,-0.05364795876562171
40528,US-NJ-021,New Jersey,Mercer,37465,368094,Northeast,Middle Atlantic,10.609748372241457,10.531162442798411,12.816093619315767,-0.09653771666875874,0.4750928526475739
29973,US-NJ-023,New Jersey,Middlesex,34345,817026,Northeast,Middle Atlantic,10.308052255401128,10.444211726647982,13.613426197081186,0.257422429261554,1.3415531959409406
57031,US-NJ-025,New Jersey,Monmouth,42749,629735,Northeast,Middle Atlantic,10.95135025862775,10.663101082278448,13.353054374955397,0.036935184456114385,0.8018216583018353
41009,US-NJ-027,New Jersey,Morris,48814,495261,Northeast,Middle Atlantic,10.62154683379229,10.795772435943437,13.112840175318679,0.23186367146171702,1.2789878187027957
59528,US-NJ-029,New Jersey,Ocean,30477,578902,Northeast,Middle Atlantic,10.994202069077097,10.324727579759655,13.268888484889251,-0.30727610887112483,-0.04077443284253789
21874,US-NJ-031,New Jersey,Passaic,27152,502854,Northeast,Middle Atlantic,9.99305399589517,10.209205987474007,13.128055148499435,0.046374047051342834,0.824927084770302
12584,US-NJ-033,New Jersey,Salem,28772,65825,Northeast,Middle Atlantic,9.440181444738114,10.267157970987247,11.09475498436451,-0.34563116323355175,-0.13466391150844134
39248,US-NJ-035,New Jersey,Somerset,47803,326207,Northeast,Middle Atlantic,10.577655766498271,10.774843678016403,12.695287428166273,0.08597491172980216,0.9218661870916334
27519,US-NJ-037,New Jersey,Sussex,37949,147924,Northeast,Middle Atlantic,10.222631954177766,10.543998432015464,11.90445390733952,-0.2200795672469167,0.17267430215877594
14186,US-NJ-039,New Jersey,Union,35089,540568,Northeast,Middle Atlantic,9.560010841762033,10.465642970023561,13.200375717583764,0.5101199693046211,1.9601324337803676
15574,US-NJ-041,New Jersey,Warren,33555,108150,Northeast,Middle Atlantic,9.653358136136932,10.42094116259234,11.591274431381205,-0.14308528504853385,0.36114888878178925
40785,US-NY-001,New York,Albany,32328,305279,Northeast,Middle Atlantic,10.616069645734681,10.38368900675831,12.628981391555351,-0.29415994356123937,-0.008667323531611792
6094,US-NY-003,New York,Allegany,20978,48618,Northeast,Middle Atlantic,8.715059959545654,9.95122954852155,10.79174911168878,-0.3358867612565361,-0.1108105540633469
12323,US-NY-005,New York,Bronx,18171,1397315,Northeast,Middle Atlantic,9.419222713938122,9.807582195649056,14.150063095999826,0.3145713165702064,1.4814481674105189
47356,US-NY-007,New York,Broome,24835,199298,Northeast,Middle Atlantic,10.765448806531527,10.12000922754145,12.202556471027604,-0.753349046348813,-1.132718017408956
11222,US-NY-009,New York,Cattaraugus,22049,79735,Northeast,Middle Atlantic,9.325631416310918,10.00102252837266,11.286463915182072,-0.43865154128016126,-0.3623688371115971
27284,US-NY-011,New York,Cayuga,24702,79767,Northeast,Middle Atlantic,10.21405572877461,10.11463949099796,11.286865164074618,-0.8139783041458921,-1.281132600599974
17573,US-NY-013,New York,Chautauqua,22168,134156,Northeast,Middle Atlantic,9.774118912194846,10.006405086542815,11.806758580906516,-0.48040250602807355,-0.46457117730225667
21690,US-NY-015,New York,Chemung,25329,88876,Northeast,Middle Atlantic,9.98460660382092,10.139705263337609,11.394997418800328,-0.6300406401323726,-0.8308709162319502
